,Time,Ore_amps,Sulfur_tph,O2_scfm,Carbon_in,Sulf_in,CO3_in,O2,CO2,SO2,TCM,FeS2,CaCO3,T1,T2
0,0.0,90.0,11.0,7400.0,0.87,0.64,17.92,14.1787269,45.1533335,6.21908174,0.185126582,0.0245883492,16.2814379,1020.0920324000001,1036.061618
1,10.009487666034156,90.0,11.0,7400.0,0.87,0.64,17.92,14.231022428,45.122880972,6.1939591841,0.18513616397,0.024590061235,16.281237815,1019.8168647080001,1036.332059216
2,20.01897533206831,90.0,11.0,7400.0,0.87,0.64,17.92,14.224760284,45.119069471,6.2062119452,0.18514784061,0.024594577537,16.281017535,1019.9785212680001,1036.4034748640001
3,30.028462998102473,90.0,11.0,7400.0,0.87,0.64,17.92,14.216394867,45.125113161,6.208736528,0.18515608348,0.024597237663,16.280787724,1019.99147495,1036.4131029740001
4,40.03795066413662,90.0,11.0,7400.0,0.87,0.64,17.92,14.208500569,45.132299049,6.2092752561,0.18516158064,0.024598551966,16.28057187,1019.99398982,1036.415329844
5,50.04743833017078,90.0,11.0,7400.0,0.87,0.64,17.92,14.201738184,45.138713582,6.2094150037,0.18516517518,0.02459914539,16.280383573,1019.9945074999999,1036.415964596
6,60.056925996204946,90.0,11.0,7400.0,0.87,0.64,17.92,14.196216926,45.143999768,6.209468823,0.18516750305,0.024599397465,16.280227282,1019.99462126,1036.416191594
7,70.06641366223909,90.0,11.0,7400.0,0.87,0.64,17.92,14.191842745,45.148197713,6.209499638,0.18516900095,0.02459949884,16.280101935,1019.9946504740001,1036.4162872640002
8,80.07590132827325,90.0,11.0,7400.0,0.87,0.64,17.92,14.18845022,45.151455967,6.2095210725,0.18516995975,0.024599536873,16.280003856,1019.994660734,1036.416330464
9,90.08538899430741,90.0,11.0,7400.0,0.87,0.64,17.92,14.18586082,45.153943696,6.209536857,0.18517057057,0.024599549426,16.279928513,1019.994666044,1036.416349688
10,100.09487666034155,90.0,11.0,7400.0,0.87,0.64,17.92,14.183909047,45.155819239,6.2095485886,0.18517095797,0.024599552268,16.27987145,1019.994669608,1036.416357338
11,110.10436432637572,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,12.845969563,45.969050916,6.8091742477,0.18595163404,0.024838375696,16.25284152,1026.870220166,1036.709673692
12,120.11385199240989,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,11.898809717,46.782641843,6.937645171,0.1869565079,0.025060150551,16.199619407,1027.888637396,1036.494043322
13,130.12333965844402,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,11.254442585,47.381504189,6.9685591201,0.187972763,0.025239283254,16.136345787,1028.285266244,1036.6075878259999
14,140.13282732447817,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,10.820830049,47.793343858,6.9783293668,0.18889880508,0.025381400633,16.074176471,1028.495870852,1036.8938340500001
15,150.14231499051235,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,10.530109027,48.071221247,6.9826802846,0.18969371825,0.025494395964,16.018739229,1028.625810782,1037.23637774
16,160.1518026565465,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,10.335476393,48.25759754,6.9851480444,0.19034979182,0.025584070278,15.97208356,1028.710580612,1037.570870408
17,170.16129032258064,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,10.205280821,48.382323302,6.9867097581,0.19087632924,0.025654666748,15.934288508,1028.766922142,1037.8674298399999
18,180.17077798861482,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,10.118249435,48.46568994,6.987738974,0.19129011462,0.025709613872,15.904485942,1028.804605106,1038.1159417459999
19,190.18026565464896,82.87859695904048,12.31300728918104,7400.0,0.87,0.64,17.65546936446059,10.060114189,48.521356004,6.9884275795,0.19161000747,0.025751860914,15.881451452,1028.829867242,1038.316638992
20,200.1897533206831,82.87859695904048,12.31300728918104,7400.0,0.87,0.6202030772048266,17.65546936446059,10.02131292,48.558486751,6.9888914116,0.19185408727,0.025783967395,15.863920291,1028.846819858,1038.474553334
21,210.19924098671729,82.87859695904048,12.31300728918104,7621.677266612927,0.87,0.6202030772048266,17.65546936446059,9.9954400903,48.58322501,6.9892051111,0.19203832986,0.025808113388,15.850739425,1028.85820259,1038.596424242
22,220.20872865275143,82.87859695904048,12.31300728918104,7621.677266612927,0.87,0.6202030772048266,17.65546936446059,9.9782064241,48.599685056,6.9894179558,0.19217616398,0.02582610722,15.840926753,1028.8658484500002,1038.6890856860002
23,230.21821631878558,82.87859695904048,12.31300728918104,7621.677266612927,0.87,0.6202030772048266,17.65546936446059,9.966741043,48.610620774,6.9895628001,0.19227850067,0.025839410793,15.833680835,1028.870985884,1038.75870884
24,240.22770398481978,82.87859695904048,12.31300728918104,7621.677266612927,0.8543995446643248,0.6202030772048266,17.65546936446059,9.9591234938,48.617874164,6.9896616568,0.19235398997,0.0258491799,15.828366641,1028.874438878,1038.810520616
25,250.23719165085393,82.87859695904048,12.31300728918104,7621.677266612927,0.8543995446643248,0.6202030772048266,17.65546936446059,9.954069972,48.622676259,6.9897293235,0.19240936271,0.025856311533,15.824491672,1028.876760392,1038.848771642
26,260.24667931688805,82.87859695904048,12.31300728918104,7621.677266612927,0.8543995446643248,0.6202030772048266,17.144186281200337,9.9507229559,48.625848958,6.9897757759,0.19244978017,0.025861491309,15.821680146,1028.8783216400002,1038.876822572
