[59.5981912  30.18646756] 

10 min 58 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.43833268784451   H2: 0.2663465553846303
10 min 59 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.43833268784451   H2: 0.2663465553846303
[40.39800388  0.26606403] 

11 min 0 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.43833268784451   H2: 0.2663465553846303
11 min 1 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 2 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 3 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 4 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 5 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 6 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 7 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 8 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 9 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 10 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 11 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 12 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 13 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 14 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 15 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 16 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 17 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 18 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 19 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 20 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 21 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 22 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 23 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 24 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 25 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 26 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 27 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 28 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 29 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
[40.34827652  0.27960141] 

11 min 30 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.39800387598686   H2: 0.2660640313133203
11 min 31 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 32 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 33 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 34 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 35 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 36 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 37 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 38 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 39 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 40 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 41 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 42 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 43 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 44 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 45 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 46 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 47 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 48 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 49 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 50 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 51 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 52 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 53 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 54 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 55 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 56 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 57 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 58 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
11 min 59 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.348276523788144   H2: 0.2796014059714416
[40.33339152  0.3019512 ] 

12 min 0 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.348276523788144   H2: 0.2796014059714416
12 min 1 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 2 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 3 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 4 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 5 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 6 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 7 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 8 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 9 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 10 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 11 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 12 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 13 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 14 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 15 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 16 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 17 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 18 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 19 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 20 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 21 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 22 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 23 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 24 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 25 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 26 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 27 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 28 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 29 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
[40.27653262  0.30155004] 

12 min 30 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.333391519060754   H2: 0.3019511986857752
12 min 31 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 32 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 33 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 34 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 35 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 36 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 37 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 38 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 39 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 40 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 41 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 42 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 43 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 44 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 45 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 46 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 47 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 48 sec   SP1: 52.0  SP2: 24.0    T1: 44.799699999999994   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 49 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 50 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 51 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 52 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 53 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 54 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 55 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 56 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 57 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 58 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 25.1394     H1: 40.276532621751535   H2: 0.3015500396123649
12 min 59 sec   SP1: 52.0  SP2: 24.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
[19.52628661 44.08938226] 

13 min 0 sec   SP1: 52.0  SP2: 50.0    T1: 45.122   T2: 24.817099999999996     H1: 40.276532621751535   H2: 0.3015500396123649
13 min 1 sec   SP1: 52.0  SP2: 50.0    T1: 45.122   T2: 24.817099999999996     H1: 19.526286612659273   H2: 44.08938225510561
13 min 2 sec   SP1: 52.0  SP2: 50.0    T1: 45.122   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 3 sec   SP1: 52.0  SP2: 50.0    T1: 45.122   T2: 24.817099999999996     H1: 19.526286612659273   H2: 44.08938225510561
13 min 4 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 24.817099999999996     H1: 19.526286612659273   H2: 44.08938225510561
13 min 5 sec   SP1: 52.0  SP2: 50.0    T1: 45.122   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 6 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 7 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 8 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 9 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 10 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 11 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 12 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.1394     H1: 19.526286612659273   H2: 44.08938225510561
13 min 13 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 14 sec   SP1: 52.0  SP2: 50.0    T1: 44.799699999999994   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 15 sec   SP1: 52.0  SP2: 50.0    T1: 44.477399999999996   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 16 sec   SP1: 52.0  SP2: 50.0    T1: 44.477399999999996   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 17 sec   SP1: 52.0  SP2: 50.0    T1: 44.477399999999996   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 18 sec   SP1: 52.0  SP2: 50.0    T1: 44.477399999999996   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 19 sec   SP1: 52.0  SP2: 50.0    T1: 44.477399999999996   T2: 25.461699999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 20 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 25.784     H1: 19.526286612659273   H2: 44.08938225510561
13 min 21 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 25.784     H1: 19.526286612659273   H2: 44.08938225510561
13 min 22 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 25.784     H1: 19.526286612659273   H2: 44.08938225510561
13 min 23 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 25.784     H1: 19.526286612659273   H2: 44.08938225510561
13 min 24 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 25.784     H1: 19.526286612659273   H2: 44.08938225510561
13 min 25 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 26.106299999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 26 sec   SP1: 52.0  SP2: 50.0    T1: 44.1551   T2: 26.106299999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 27 sec   SP1: 52.0  SP2: 50.0    T1: 43.8328   T2: 26.106299999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 28 sec   SP1: 52.0  SP2: 50.0    T1: 43.8328   T2: 26.106299999999997     H1: 19.526286612659273   H2: 44.08938225510561
13 min 29 sec   SP1: 52.0  SP2: 50.0    T1: 43.8328   T2: 26.106299999999997     H1: 19.526286612659273   H2: 44.08938225510561
[16.47515258 52.28075381] 

13 min 30 sec   SP1: 52.0  SP2: 50.0    T1: 43.8328   T2: 26.4286     H1: 19.526286612659273   H2: 44.08938225510561
13 min 31 sec   SP1: 52.0  SP2: 50.0    T1: 38.9983   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 32 sec   SP1: 52.0  SP2: 50.0    T1: 38.9983   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 33 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 34 sec   SP1: 52.0  SP2: 50.0    T1: 38.9983   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 35 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 36 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 37 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 38 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 39 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.585399999999996     H1: 16.475152578662303   H2: 52.28075381322566
13 min 40 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 41 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 42 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 43 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 44 sec   SP1: 52.0  SP2: 50.0    T1: 38.675999999999995   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 45 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 46 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 32.23     H1: 16.475152578662303   H2: 52.28075381322566
13 min 47 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 32.23     H1: 16.475152578662303   H2: 52.28075381322566
13 min 48 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 31.9077     H1: 16.475152578662303   H2: 52.28075381322566
13 min 49 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 32.23     H1: 16.475152578662303   H2: 52.28075381322566
13 min 50 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 32.23     H1: 16.475152578662303   H2: 52.28075381322566
13 min 51 sec   SP1: 52.0  SP2: 50.0    T1: 38.353699999999996   T2: 32.23     H1: 16.475152578662303   H2: 52.28075381322566
13 min 52 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.23     H1: 16.475152578662303   H2: 52.28075381322566
13 min 53 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
13 min 54 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
13 min 55 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
13 min 56 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
13 min 57 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
13 min 58 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
13 min 59 sec   SP1: 52.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
[59.51352209 59.75021557] 

14 min 0 sec   SP1: 32.0  SP2: 50.0    T1: 38.0314   T2: 32.552299999999995     H1: 16.475152578662303   H2: 52.28075381322566
14 min 1 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 33.841499999999996     H1: 59.513522094933435   H2: 59.75021556812922
14 min 2 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 3 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 4 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 5 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 6 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 7 sec   SP1: 32.0  SP2: 50.0    T1: 37.064499999999995   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 8 sec   SP1: 32.0  SP2: 50.0    T1: 36.7422   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 9 sec   SP1: 32.0  SP2: 50.0    T1: 37.064499999999995   T2: 34.163799999999995     H1: 59.513522094933435   H2: 59.75021556812922
14 min 10 sec   SP1: 32.0  SP2: 50.0    T1: 37.064499999999995   T2: 34.4861     H1: 59.513522094933435   H2: 59.75021556812922
14 min 11 sec   SP1: 32.0  SP2: 50.0    T1: 37.064499999999995   T2: 34.4861     H1: 59.513522094933435   H2: 59.75021556812922
14 min 12 sec   SP1: 32.0  SP2: 50.0    T1: 37.064499999999995   T2: 34.4861     H1: 59.513522094933435   H2: 59.75021556812922
