Q1,T1,Tsp
48.63774988231644,56.99,57.0
48.63855028457627,56.99,57.0
48.45694544754013,57.02,57.0
48.637750276565406,56.99,57.0
48.63855032348618,56.99,57.0
48.63935238685593,56.99,57.0
48.640153884315346,56.99,57.0
48.64095686874375,56.99,57.0
48.45935684165939,57.02,57.0
48.64015814609513,56.99,57.0
48.64095867652879,56.99,57.0
48.64175940017686,56.99,57.0
48.642560012245035,56.99,57.0
48.64336605987535,56.99,57.0
48.64416677284227,56.99,57.0
48.64496767654405,56.99,57.0
48.645768117904524,56.99,57.0
48.64657069454179,56.99,57.0
48.64737436962114,56.99,57.0
48.64817974300371,56.99,57.0
48.64898035640703,56.99,57.0
48.64978451328264,56.99,57.0
48.46817472400651,57.02,57.0
48.46657331562028,57.02,57.0
48.64737366409288,56.99,57.0
48.6481798545836,56.99,57.0
47.676148369026066,57.15,57.0
47.84653235416401,57.12,57.0
48.444929952812046,57.02,57.0
48.625734604644634,56.99,57.0
48.62653494186387,56.99,57.0
48.627335400962686,56.99,57.0
48.628136101341106,56.99,57.0
48.4465275114058,57.02,57.0
48.62732806892381,56.99,57.0
48.62812815685258,56.99,57.0
48.6289294223784,56.99,57.0
48.62973091030106,56.99,57.0
48.630531434058994,56.99,57.0
48.631331539344636,56.99,57.0
48.63213190937027,56.99,57.0
48.63293652057633,56.99,57.0
48.6337372529982,56.99,57.0
48.63453942890152,56.99,57.0
48.635339715766754,56.99,57.0
48.63614158172592,56.99,57.0
48.6369418573378,56.99,57.0
48.45534124584182,57.02,57.0
48.636146086120455,56.99,57.0
48.63694754848465,56.99,57.0
48.63774814567551,56.99,57.0
48.456147705840905,57.02,57.0
48.63694902000412,56.99,57.0
48.63774940719589,56.99,57.0
48.63855538234695,56.99,57.0
48.63935559730514,56.99,57.0
48.64015673542007,56.99,57.0
48.64096088962539,56.99,57.0
48.641762524413906,56.99,57.0
48.64256297264083,56.99,57.0
48.64336298084243,56.99,57.0
48.644164858436426,56.99,57.0
48.64496513290389,56.99,57.0
48.64576813449843,56.99,57.0
48.646568873214555,56.99,57.0
48.647369322776626,56.99,57.0
48.64816997432692,56.99,57.0
48.64897040977461,56.99,57.0
48.649776091575454,56.99,57.0
48.650576296424695,56.99,57.0
48.833782264900044,56.96,57.0
48.65458263301832,56.99,57.0
48.65538267135603,56.99,57.0
48.656183138274976,56.99,57.0
48.65698333148939,56.99,57.0
48.65778816814406,56.99,57.0
48.65858817367537,56.99,57.0
48.84178983306869,56.96,57.0
48.66259540672286,56.99,57.0
48.66339681777938,56.99,57.0
48.66419701919539,56.99,57.0
48.664997583389116,56.99,57.0
48.665803890037374,56.99,57.0
48.66660518302901,56.99,57.0
48.66741044158919,56.99,57.0
48.668210539436174,56.99,57.0
48.66901057205184,56.99,57.0
48.66981096992476,56.99,57.0
48.670611640357805,56.99,57.0
48.671411796378926,56.99,57.0
48.672217793655236,56.99,57.0
48.67301916732772,56.99,57.0
48.67382040367111,56.99,57.0
48.674626260948024,56.99,57.0
48.675426713943324,56.99,57.0
48.676228096008145,56.99,57.0
48.67703365364059,56.99,57.0
48.677834279250945,56.99,57.0
48.67863885402664,56.99,57.0
48.67943888759597,56.99,57.0
48.68023988170608,56.99,57.0
48.68104443721755,56.99,57.0
48.681844825363,56.99,57.0
49.047448741340496,56.93,57.0
49.84346783390033,56.8,57.0
50.04187383518203,56.77,57.0
50.30348474254596,56.73,57.0
49.89961262645709,56.8,57.0
50.09801659221633,56.77,57.0
50.72474163990006,56.67,57.0
50.751268192100376,56.67,57.0
50.77767081050858,56.67,57.0
50.80407100563035,56.67,57.0
50.83047498359666,56.67,57.0
50.856927760887004,56.67,57.0
50.88349549007402,56.67,57.0
50.90990430831895,56.67,57.0
50.9364357637404,56.67,57.0
50.96292203903184,56.67,57.0
50.9893311342238,56.67,57.0
51.015922794151166,56.67,57.0
51.0423489656447,56.67,57.0
51.068767747688156,56.67,57.0
51.09520624332414,56.67,57.0
51.1216109010695,56.67,57.0
50.783224692344554,56.73,57.0
49.771224869727966,56.9,57.0
49.41443210773454,56.96,57.0
49.78243639354693,56.9,57.0
50.21604192848193,56.83,57.0
49.621643314361435,56.93,57.0
49.80964757156359,56.9,57.0
50.06090841140733,56.86,57.0
51.04491941490158,56.7,57.0
51.25132001914963,56.67,57.0
51.27776729526505,56.67,57.0
51.12193694248184,56.7,57.0
51.328378346061555,56.67,57.0
51.35478213520035,56.67,57.0
51.01653665618885,56.73,57.0
51.40296183948502,56.67,57.0
51.42943378276811,56.67,57.0
50.84785832309708,56.77,57.0
51.10945929641712,56.73,57.0
51.13105937366474,56.73,57.0
51.15267668228138,56.73,57.0
0.0,56.7,35.0
0.0,56.67,35.0
0.0,56.67,35.0
0.0,56.86,35.0
0.0,56.99,35.0
0.0,56.96,35.0
0.0,56.93,35.0
0.0,56.96,35.0
0.0,56.86,35.0
0.0,56.77,35.0
0.0,56.67,35.0
0.0,56.67,35.0
0.0,56.67,35.0
0.0,56.67,35.0
0.0,56.67,35.0
0.0,56.44,35.0
0.0,56.44,35.0
0.0,56.38,35.0
0.0,56.35,35.0
0.0,56.25,35.0
0.0,56.06,35.0
0.0,56.03,35.0
0.0,56.03,35.0
0.0,55.96,35.0
0.0,55.7,35.0
0.0,55.7,35.0
0.0,55.7,35.0
0.0,55.38,35.0
0.0,55.38,35.0
0.0,55.35,35.0
0.0,55.06,35.0
0.0,55.06,35.0
0.0,54.74,35.0
0.0,54.74,35.0
0.0,54.74,35.0
0.0,54.41,35.0
0.0,54.41,35.0
0.0,54.19,35.0
0.0,54.09,35.0
0.0,54.09,35.0
0.0,53.77,35.0
0.0,53.77,35.0
0.0,53.45,35.0
0.0,53.45,35.0
0.0,53.13,35.0
0.0,53.13,35.0
0.0,52.9,35.0
0.0,52.8,35.0
0.0,52.74,35.0
0.0,52.48,35.0
0.0,52.48,35.0
0.0,52.16,35.0
0.0,52.16,35.0
0.0,51.84,35.0
0.0,51.84,35.0
0.0,51.61,35.0
0.0,51.51,35.0
0.0,51.32,35.0
0.0,51.19,35.0
0.0,51.19,35.0
0.0,50.87,35.0
0.0,50.87,35.0
0.0,50.58,35.0
0.0,50.55,35.0
0.0,50.45,35.0
0.0,50.22,35.0
0.0,50.22,35.0
0.0,49.9,35.0
0.0,49.9,35.0
0.0,49.58,35.0
0.0,49.58,35.0
0.0,49.32,35.0
0.0,49.26,35.0
0.0,49.23,35.0
0.0,48.94,35.0
0.0,48.84,35.0
0.0,48.61,35.0
0.0,48.61,35.0
0.0,48.29,35.0
0.0,48.29,35.0
0.0,48.16,35.0
0.0,47.97,35.0
0.0,47.97,35.0
0.0,47.65,35.0
0.0,47.65,35.0
0.0,47.39,35.0
0.0,47.32,35.0
0.0,47.32,35.0
0.0,47.0,35.0
0.0,47.0,35.0
0.0,46.74,35.0
0.0,46.68,35.0
0.0,46.52,35.0
0.0,46.36,35.0
0.0,46.36,35.0
0.0,46.07,35.0
0.0,46.04,35.0
0.0,45.71,35.0
0.0,45.71,35.0
0.0,45.65,35.0
0.0,45.39,35.0
0.0,45.39,35.0
0.0,45.29,35.0
0.0,45.07,35.0
0.0,45.07,35.0
0.0,44.75,35.0
0.0,44.75,35.0
0.0,44.71,35.0
0.0,44.42,35.0
0.0,44.42,35.0
0.0,44.36,35.0
0.0,44.1,35.0
0.0,44.1,35.0
0.0,43.84,35.0
0.0,43.78,35.0
0.0,43.75,35.0
0.0,43.49,35.0
0.0,43.46,35.0
0.0,43.46,35.0
0.101770542144628,43.13,35.0
0.0,43.13,35.0
0.0,43.13,35.0
1.3967313060759068,42.81,35.0
0.7672210666655062,42.81,35.0
0.1331544675825569,42.81,35.0
0.8451578105924966,42.59,35.0
0.8414957084654304,42.49,35.0
0.23801432476029305,42.49,35.0
0.0,42.46,35.0
1.5839720529554882,42.17,35.0
1.009979287147381,42.17,35.0
1.651166189575072,41.97,35.0
1.8227577671049602,41.85,35.0
1.2719330410002243,41.85,35.0
0.9669206701277204,41.81,35.0
2.185232872581331,41.52,35.0
1.6608606588362136,41.52,35.0
1.3185567016600146,41.49,35.0
2.5621666946409647,41.2,35.0
2.0656405754087857,41.2,35.0
1.5695424232481443,41.2,35.0
1.8633188533781677,41.07,35.0
2.532559966659406,40.88,35.0
2.0616906101225396,40.88,35.0
1.7704757701872467,40.85,35.0
3.062402368545399,40.56,35.0
2.616958123397694,40.56,35.0
2.7800086807249755,40.46,35.0
3.497795223808154,40.27,35.0
3.3189505189894675,40.23,35.0
2.9000384799956294,40.23,35.0
4.001150632095239,39.98,35.0
4.027780579566858,39.91,35.0
3.6348992906569464,39.91,35.0
3.2393943740843767,39.91,35.0
4.1813549940108246,39.69,35.0
4.412007546233994,39.59,35.0
4.044733831405502,39.59,35.0
3.677196511649946,39.59,35.0
5.254883389854292,39.27,35.0
4.910935854148725,39.27,35.0
4.5687766611097835,39.27,35.0
5.443169286346311,39.07,35.0
5.2994967735289364,39.04,35.0
5.523471308517319,38.95,35.0
5.206960953521591,38.95,35.0
5.316335755920274,38.88,35.0
6.586510942077531,38.62,35.0
6.29645924301137,38.62,35.0
6.006848471832171,38.62,35.0
5.717163890457048,38.62,35.0
6.581565620040774,38.43,35.0
6.489463805770761,38.4,35.0
6.825062358474629,38.3,35.0
6.560945285415546,38.3,35.0
6.479075658607343,38.27,35.0
7.980592446327108,37.98,35.0
7.7421794301985685,37.98,35.0
7.5033501253127035,37.98,35.0
7.263507097053427,37.98,35.0
7.024644427680869,37.98,35.0
6.966976004981859,37.95,35.0
8.311671901702777,37.69,35.0
8.278452370071314,37.66,35.0
8.064009555435085,37.66,35.0
7.850880941772367,37.66,35.0
7.638058719634916,37.66,35.0
7.84954160804735,37.59,35.0
8.97869428958883,37.37,35.0
8.606542998695268,37.4,35.0
8.84003305110921,37.33,35.0
8.652484867668047,37.33,35.0
8.46523652915944,37.33,35.0
8.278020543861285,37.33,35.0
8.82031182231891,37.21,35.0
9.068956431007265,37.14,35.0
9.688026657867326,37.01,35.0
9.526883918762103,37.01,35.0
9.365760156822102,37.01,35.0
9.203679294013874,37.01,35.0
9.042754159736532,37.01,35.0
9.06420608119955,36.98,35.0
10.060876684760938,36.79,35.0
10.524798593139547,36.69,35.0
10.389394550704854,36.69,35.0
10.254128019332782,36.69,35.0
10.118443474960223,36.69,35.0
9.982991822624104,36.69,35.0
11.24608742313373,36.46,35.0
10.885972009467963,36.5,35.0
11.191552780532724,36.43,35.0
11.441849799537561,36.37,35.0
11.331478970718287,36.37,35.0
11.221026953887844,36.37,35.0
11.111229353713895,36.37,35.0
11.001610565757659,36.37,35.0
10.891284263610746,36.37,35.0
11.571962034606813,36.24,35.0
11.472608657073852,36.24,35.0
11.190960670661799,36.27,35.0
11.879631382179149,36.14,35.0
12.396116379737752,36.04,35.0
12.312829059791461,36.04,35.0
12.229620867347613,36.04,35.0
12.146408548927202,36.04,35.0
12.062620458412066,36.04,35.0
11.978835799598588,36.04,35.0
12.077517418670556,36.01,35.0
11.99646542339315,36.01,35.0
12.280406262206903,35.95,35.0
11.839326083373923,36.01,35.0
12.913392429733161,35.82,35.0
13.030078002929578,35.79,35.0
13.210054828643685,35.75,35.0
13.332298026275527,35.72,35.0
13.274687424468887,35.72,35.0
13.217045717620742,35.72,35.0
13.159429773712052,35.72,35.0
13.101694683074847,35.72,35.0
13.04367313766469,35.72,35.0
12.986053348541155,35.72,35.0
12.928450643157856,35.72,35.0
13.235595832824618,35.66,35.0
12.817581854247944,35.72,35.0
13.307121953010434,35.63,35.0
13.256697992515438,35.63,35.0
13.81408496665943,35.53,35.0
12.798546828651332,35.69,35.0
13.71601798000324,35.53,35.0
14.281374097251785,35.43,35.0
14.429160451316733,35.4,35.0
14.397148129844567,35.4,35.0
14.36492923488607,35.4,35.0
14.332903043174642,35.4,35.0
14.118459623908887,35.43,35.0
14.266217772102252,35.4,35.0
14.234217756843464,35.4,35.0
14.202216581916705,35.4,35.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.4,67.0
100.0,35.56,67.0
100.0,35.66,67.0
100.0,35.72,67.0
100.0,35.72,67.0
100.0,35.85,67.0
100.0,36.04,67.0
100.0,36.04,67.0
100.0,36.11,67.0
100.0,36.37,67.0
100.0,36.37,67.0
100.0,36.69,67.0
100.0,36.69,67.0
100.0,37.01,67.0
100.0,37.01,67.0
100.0,37.3,67.0
100.0,37.33,67.0
100.0,37.66,67.0
100.0,37.72,67.0
100.0,37.98,67.0
100.0,38.27,67.0
100.0,38.37,67.0
100.0,38.62,67.0
100.0,38.95,67.0
100.0,39.24,67.0
100.0,39.3,67.0
100.0,39.59,67.0
100.0,39.91,67.0
100.0,40.2,67.0
100.0,40.3,67.0
100.0,40.56,67.0
100.0,40.88,67.0
100.0,41.14,67.0
100.0,41.33,67.0
100.0,41.52,67.0
100.0,41.85,67.0
100.0,42.17,67.0
100.0,42.49,67.0
100.0,42.81,67.0
100.0,42.81,67.0
100.0,43.13,67.0
100.0,43.46,67.0
100.0,43.75,67.0
100.0,44.04,67.0
100.0,44.1,67.0
100.0,44.42,67.0
100.0,44.75,67.0
100.0,45.07,67.0
100.0,45.39,67.0
100.0,45.71,67.0
100.0,45.81,67.0
100.0,46.04,67.0
100.0,46.36,67.0
100.0,46.68,67.0
100.0,47.0,67.0
100.0,47.32,67.0
100.0,47.52,67.0
100.0,47.68,67.0
100.0,47.97,67.0
100.0,48.29,67.0
100.0,48.61,67.0
100.0,48.9,67.0
100.0,49.16,67.0
100.0,49.26,67.0
100.0,49.58,67.0
100.0,49.9,67.0
100.0,50.19,67.0
100.0,50.51,67.0
100.0,50.55,67.0
100.0,50.87,67.0
100.0,51.19,67.0
100.0,51.51,67.0
100.0,51.61,67.0
100.0,51.84,67.0
100.0,52.16,67.0
100.0,52.48,67.0
100.0,52.61,67.0
100.0,52.8,67.0
100.0,53.13,67.0
98.9873051553725,53.45,67.0
98.308772090721,53.74,67.0
98.21621434726704,53.93,67.0
98.28943910903918,54.09,67.0
97.55969455528246,54.38,67.0
97.35335425224294,54.58,67.0
97.80549113769518,54.67,67.0
96.42250620498645,55.06,67.0
95.43349141693102,55.38,67.0
94.60060866146075,55.67,67.0
95.3253692682265,55.7,67.0
94.22372314605701,56.03,67.0
93.16030947456348,56.35,67.0
93.46685836982718,56.44,67.0
92.91342052478778,56.67,67.0
91.79448113822926,56.99,67.0
92.17467514038074,57.06,67.0
91.45007899913776,57.31,67.0
90.21924069652547,57.64,67.0
89.81344673843375,57.83,67.0
89.75731574478138,57.96,67.0
88.53831866836538,58.28,67.0
89.05407790412892,58.31,67.0
87.98623491706837,58.6,67.0
86.89961346721638,58.89,67.0
87.1234799299239,58.96,67.0
86.00386928653707,59.25,67.0
86.07981488208759,59.34,67.0
85.29433222293844,59.57,67.0
84.30810891284932,59.83,67.0
84.51934573364247,59.89,67.0
83.87574012298572,60.09,67.0
83.70117402324665,60.21,67.0
82.23845111064901,60.54,67.0
82.5760533067702,60.57,67.0
81.32750556430807,60.86,67.0
81.03140887241352,60.99,67.0
80.36009510822285,61.18,67.0
79.42747625694267,61.41,67.0
79.32816065177906,61.5,67.0
78.55288738403308,61.7,67.0
78.18882621421804,61.83,67.0
77.81221011161793,61.96,67.0
77.06040335750569,62.15,67.0
76.11116428146353,62.37,67.0
75.87394730548849,62.47,67.0
75.26501636924732,62.63,67.0
74.64194235897054,62.79,67.0
74.37117453422536,62.89,67.0
73.30202122917166,63.12,67.0
73.61250892524711,63.12,67.0
72.5875660583495,63.34,67.0
72.27261797332756,63.44,67.0
72.55941407699576,63.44,67.0
71.08148528461447,63.73,67.0
71.16072137470236,63.76,67.0
70.63019819927206,63.89,67.0
69.72401039562217,64.08,67.0
69.95772713146201,64.08,67.0
70.19147043361656,64.08,67.0
68.66349607467639,64.37,67.0
68.69158613204942,64.4,67.0
68.90078053283679,64.4,67.0
68.31842345142354,64.53,67.0
67.30025738410939,64.73,67.0
67.48195103511799,64.73,67.0
67.66360420360553,64.73,67.0
65.90070434417717,65.05,67.0
66.05687126770012,65.05,67.0
66.21295498981468,65.05,67.0
65.76105774250018,65.15,67.0
64.753957984352,65.34,67.0
64.70455304164875,65.37,67.0
64.83657614593494,65.37,67.0
64.78481305389391,65.4,67.0
64.66971698684685,65.44,67.0
63.457703983306814,65.66,67.0
63.382560252380294,65.69,67.0
63.487553071403426,65.69,67.0
63.59241186408989,65.69,67.0
63.45406077098835,65.73,67.0
63.556386986350894,65.73,67.0
62.320471741294746,65.95,67.0
61.97890370464317,66.02,67.0
62.057376080131455,66.02,67.0
62.13579843578331,66.02,67.0
62.21426955890648,66.02,67.0
62.292707466316145,66.02,67.0
62.37114714946739,66.02,67.0
61.72011123065938,66.14,67.0
61.54576043491349,66.18,67.0
61.61153851490006,66.18,67.0
60.886836338424565,66.31,67.0
60.76005995407092,66.34,67.0
60.81288120346056,66.34,67.0
60.86569483680712,66.34,67.0
60.918912032317984,66.34,67.0
60.97185751762377,66.34,67.0
61.024826203536854,66.34,67.0
61.07803020629869,66.34,67.0
61.131017686843734,66.34,67.0
61.1838816741942,66.34,67.0
61.23673173866258,66.34,67.0
61.289550495529035,66.34,67.0
61.34267857704148,66.34,67.0
61.21310705566391,66.37,67.0
61.44619087600694,66.34,67.0
61.49903209075914,66.34,67.0
61.55185018043504,66.34,67.0
61.60486520462022,66.34,67.0
61.65767931632981,66.34,67.0
61.34571412925705,66.4,67.0
61.39371436958297,66.4,67.0
61.62428304233536,66.37,67.0
61.309894044685194,66.43,67.0
61.112445567703126,66.47,67.0
60.60766620445237,66.56,67.0
61.00768084335314,66.5,67.0
61.838222647666775,66.37,67.0
62.07105479869828,66.34,67.0
61.5769069938658,66.43,67.0
61.19715463447558,66.5,67.0
62.02759284629806,66.37,67.0
61.713367416190934,66.43,67.0
62.12380930500015,66.37,67.0
62.17428885288223,66.37,67.0
62.40716306209549,66.34,67.0
62.46006152935013,66.34,67.0
62.14808008022292,66.4,67.0
62.378776185798486,66.37,67.0
62.61182109508499,66.34,67.0
62.29999971446974,66.4,67.0
62.71303151912674,66.34,67.0
62.76583830432876,66.34,67.0
62.636238472556904,66.37,67.0
62.86927134723648,66.34,67.0
62.92213542270645,66.34,67.0
62.97496282787307,66.34,67.0
62.845559005927875,66.37,67.0
63.07836594219192,66.34,67.0
63.13121881389603,66.34,67.0
63.18441763019546,66.34,67.0
63.237263036918485,66.34,67.0
63.29006682605728,66.34,67.0
63.34287862148269,66.34,67.0
63.578120248794406,66.31,67.0
63.45092845649704,66.34,67.0
63.503856129073945,66.34,67.0
64.52961009178145,66.18,67.0
63.62263166198715,66.34,67.0
63.67544866905197,66.34,67.0
63.72858111877426,66.34,67.0
63.78141146965011,66.34,67.0
63.83459019470199,66.34,67.0
63.88741445274337,66.34,67.0
63.940521310043174,66.34,67.0
64.17574115638718,66.31,67.0
64.23106989440902,66.31,67.0
64.8946747428893,66.21,67.0
64.77552243423452,66.24,67.0
65.62673131237017,66.11,67.0
65.8803377347945,66.08,67.0
65.58930019206986,66.14,67.0
65.2325976070403,66.21,67.0
64.93104700813282,66.27,67.0
66.32714014396655,66.05,67.0
65.43064463920584,66.21,67.0
65.31148747444142,66.24,67.0
66.34515619087207,66.08,67.0
66.41882894325244,66.08,67.0
66.49247226829516,66.08,67.0
65.77577260646811,66.21,67.0
0.0,66.11,52.0
0.0,66.18,52.0
0.0,66.08,52.0
0.0,66.14,52.0
0.0,66.08,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,66.02,52.0
0.0,65.82,52.0
0.0,65.69,52.0
0.0,65.69,52.0
0.0,65.69,52.0
0.0,65.37,52.0
0.0,65.37,52.0
0.0,65.15,52.0
0.0,65.05,52.0
0.0,64.95,52.0
0.0,64.73,52.0
0.0,64.73,52.0
0.0,64.4,52.0
0.0,64.4,52.0
0.0,64.08,52.0
0.0,64.05,52.0
0.0,63.76,52.0
0.0,63.76,52.0
0.0,63.44,52.0
0.0,63.44,52.0
0.0,63.12,52.0
0.0,63.08,52.0
0.0,62.79,52.0
0.0,62.76,52.0
0.0,62.47,52.0
0.0,62.41,52.0
0.0,62.15,52.0
0.4745614583967708,61.96,52.0
0.46761979293810896,61.83,52.0
1.2615983236311479,61.57,52.0
0.9202512968061995,61.5,52.0
2.10475800609575,61.18,52.0
2.1553088941572867,61.05,52.0
2.5814628202437007,60.86,52.0
3.6352382404325994,60.57,52.0
3.1314852371214457,60.54,52.0
4.211460374832015,60.25,52.0
3.9763055446623383,60.18,52.0
5.08504173698411,59.89,52.0
6.216564388656465,59.6,52.0
5.786981781577921,59.57,52.0
7.126196750259261,59.25,52.0
6.727996469879017,59.22,52.0
7.9122886882780605,58.93,52.0
8.57383336315143,58.73,52.0
8.825773567771762,58.6,52.0
10.239550142478798,58.28,52.0
9.733204420280309,58.28,52.0
11.173168121909953,57.96,52.0
10.693501504325724,57.96,52.0
12.161631960868696,57.64,52.0
12.315164416694508,57.54,52.0
13.269975399398653,57.31,52.0
14.787966925430148,56.99,52.0
14.38636790161118,56.99,52.0
15.932616566276401,56.67,52.0
15.558929719924777,56.67,52.0
17.130507736205907,56.35,52.0
16.78189923667893,56.35,52.0
18.37880928611741,56.03,52.0
18.055771527671666,56.03,52.0
19.73780751171096,55.7,52.0
19.4417908567427,55.7,52.0
20.90733446807849,55.41,52.0
20.816812880706628,55.38,52.0
21.519130275344715,55.22,52.0
22.233710790634,55.06,52.0
22.170924331092685,55.03,52.0
23.691690099906765,54.74,52.0
23.89778683433517,54.67,52.0
25.264827742195003,54.41,52.0
25.07090403041827,54.41,52.0
26.21557362155901,54.19,52.0
26.647403302001784,54.09,52.0
26.480012395286394,54.09,52.0
28.075364167594785,53.8,52.0
28.11278657722457,53.77,52.0
28.761249279403536,53.64,52.0
29.78515734901412,53.45,52.0
29.668819773101646,53.45,52.0
30.768769967460486,53.25,52.0
31.215927066612117,53.16,52.0
31.305497150993183,53.13,52.0
33.03901843929277,52.83,52.0
33.15474956417071,52.8,52.0
33.090376181602345,52.8,52.0
34.18123151149735,52.61,52.0
34.92253944911944,52.48,52.0
34.88413928432452,52.48,52.0
36.79128430995929,52.16,52.0
36.77846947841632,52.16,52.0
36.76559256496417,52.16,52.0
37.72559256496415,52.0,52.0
38.33363100757585,51.9,52.0
38.70643658008559,51.84,52.0
38.71923736438735,51.84,52.0
38.732129069709615,51.84,52.0
38.98821944751727,51.8,52.0
40.341825984382496,51.58,52.0
40.80108693904864,51.51,52.0
40.84044974651324,51.51,52.0
40.87978692722307,51.51,52.0
41.283802159309225,51.45,52.0
41.14546749057757,51.48,52.0
41.55213490734085,51.42,52.0
42.571574273109306,51.26,52.0
43.056500124931205,51.19,52.0
43.121320719146595,51.19,52.0
43.18619228134142,51.19,52.0
43.25111889018999,51.19,52.0
43.31596378650652,51.19,52.0
43.746081882285914,51.13,52.0
44.423759735679475,51.03,52.0
45.474764837264885,50.87,52.0
45.383268608093125,50.9,52.0
45.65373815975176,50.87,52.0
45.74469259014116,50.87,52.0
45.835101125144824,50.87,52.0
46.107926724052255,50.84,52.0
46.018441170692306,50.87,52.0
46.108920916938644,50.87,52.0
46.199348289298875,50.87,52.0
46.28980340042101,50.87,52.0
46.38028068962084,50.87,52.0
46.471107159614434,50.87,52.0
46.56153382072436,50.87,52.0
47.62475810565933,50.71,52.0
47.728140673255766,50.71,52.0
47.04099465885145,50.84,52.0
46.951455998802054,50.87,52.0
47.22443731517775,50.84,52.0
47.5606227094649,50.8,52.0
48.02222686405167,50.74,52.0
47.94068962059005,50.77,52.0
48.03920396652206,50.77,52.0
47.955965158843874,50.8,52.0
48.599186589622356,50.71,52.0
49.12837421016679,50.64,52.0
49.41969804840075,50.61,52.0
49.714084659194825,50.58,52.0
50.010278006172065,50.55,52.0
50.126443502998235,50.55,52.0
50.242509104347114,50.55,52.0
50.17671698551166,50.58,52.0
49.682361750221126,50.68,52.0
49.788141086006036,50.68,52.0
49.34661857566819,50.77,52.0
49.0200477954863,50.84,52.0
48.93052967548359,50.87,52.0
49.021153482246284,50.87,52.0
49.11157663021076,50.87,52.0
49.20202527542103,50.87,52.0
49.29242669792164,50.87,52.0
49.20055585594165,50.9,52.0
48.86304121646869,50.97,52.0
48.58070545291887,51.03,52.0
47.86793531742085,51.16,52.0
47.93523389911641,51.16,52.0
47.82004670677174,51.19,52.0
47.88489385871876,51.19,52.0
47.95014067440022,51.19,52.0
47.83256276721942,51.22,52.0
47.895380894279356,51.22,52.0
47.532259438896055,51.29,52.0
47.40667135829912,51.32,52.0
46.85307361507402,51.42,52.0
46.5346788122176,51.48,52.0
46.394067330551024,51.51,52.0
46.433277872848386,51.51,52.0
46.47250672397601,51.51,52.0
46.511745537948485,51.51,52.0
46.55101813774097,51.51,52.0
46.59049286365497,51.51,52.0
46.6297271261214,51.51,52.0
46.243416815757634,51.58,52.0
45.12183275337205,51.77,52.0
46.295486049651984,51.58,52.0
45.17399433593736,51.77,52.0
44.76689226074205,51.84,52.0
44.77969752807603,51.84,52.0
44.79249944763169,51.84,52.0
44.80532796630845,51.84,52.0
44.81813637695298,51.84,52.0
44.830943817138525,51.84,52.0
44.84376760864243,51.84,52.0
44.85657346801743,51.84,52.0
44.50457378845203,51.9,52.0
44.69497924594868,51.87,52.0
43.55017122135148,52.06,52.0
44.153389414405694,51.96,52.0
43.12298083515153,52.13,52.0
42.9301680727004,52.16,52.0
42.91735176715841,52.16,52.0
42.90454561481466,52.16,52.0
42.89165967731466,52.16,52.0
42.87885885639181,52.16,52.0
42.86605372028341,52.16,52.0
42.85324718036642,52.16,52.0
42.840429788398644,52.16,52.0
42.64512437095632,52.19,52.0
42.629922163963215,52.19,52.0
41.824269240379216,52.32,52.0
41.616246195793025,52.35,52.0
41.16248545780169,52.42,52.0
41.128863331794605,52.42,52.0
40.73044961719503,52.48,52.0
40.87438248043046,52.45,52.0
40.65568528194417,52.48,52.0
40.617272144126794,52.48,52.0
40.57879645748129,52.48,52.0
40.54038602046957,52.48,52.0
40.50194889583578,52.48,52.0
40.46352346248617,52.48,52.0
40.425078656577966,52.48,52.0
40.38667029781332,52.48,52.0
40.34801568965902,52.48,52.0
40.309561664390465,52.48,52.0
40.27112334957113,52.48,52.0
40.2326574590682,52.48,52.0
40.19424461421957,52.48,52.0
40.15581946468344,52.48,52.0
40.11734843807211,52.48,52.0
40.0789397222518,52.48,52.0
40.04045566768637,52.48,52.0
40.002052866172704,52.48,52.0
39.96335158443442,52.48,52.0
39.9249107152938,52.48,52.0
39.88649811763755,52.48,52.0
39.66569051074973,52.51,52.0
39.62475983180991,52.51,52.0
39.76632625942222,52.48,52.0
39.72789237575523,52.48,52.0
39.32446480426779,52.54,52.0
39.645760418891825,52.48,52.0
39.42491381454459,52.51,52.0
39.201698354720975,52.54,52.0
38.91527329788199,52.58,52.0
39.29444030227652,52.51,52.0
39.4360060523986,52.48,52.0
39.3973048805236,52.48,52.0
39.358481842803876,52.48,52.0
39.1376150247573,52.51,52.0
39.27895100498192,52.48,52.0
39.05814643306724,52.51,52.0
39.01705859699241,52.51,52.0
39.15860076313012,52.48,52.0
39.1201495851516,52.48,52.0
39.081740832710196,52.48,52.0
39.04330636310571,52.48,52.0
39.00483525409692,52.48,52.0
38.96641043415063,52.48,52.0
38.92798923969262,52.48,52.0
38.88938883991235,52.48,52.0
38.85096210651391,52.48,52.0
38.81241191425317,52.48,52.0
38.77397974262231,52.48,52.0
38.7355428651809,52.48,52.0
38.69709595355981,52.48,52.0
38.65839709796899,52.48,52.0
