,Time,Ore_amps,Sulfur_tph,O2_scfm,Carbon_in,Sulf_in,CO3_in,O2,CO2,SO2,TCM,FeS2,CaCO3,T1,T2
328,3282.2761970853576,93.28891330657686,9.010953443450894,7462.377022446392,0.8178356094510089,0.6752233259021855,17.31915973387356,20.59460399,39.859187989,5.0782022139,0.18051394061,0.023621007802,17.431620376,1008.4441357940001,1033.105834166
329,3292.283136710618,93.28891330657686,9.010953443450894,7462.377022446392,0.8178356094510089,0.6752233259021855,17.31915973387356,20.603352351,39.850650107,5.078181366,0.18052816832,0.023623676835,17.44326207,1008.4448638399999,1033.118900024
330,3302.290076335878,93.28891330657686,9.010953443450894,7462.377022446392,0.8178356094510089,0.6752233259021855,17.31915973387356,20.609282284,39.844851027,5.078168761,0.18053906498,0.023625613228,17.451689999,1008.4453557080002,1033.128476258
331,3312.297015961138,93.28891330657686,9.010953443450894,7462.377022446392,0.8178356094510089,0.6752233259021855,17.31915973387356,20.613306649,39.840906856,5.0781613148,0.18054731354,0.023627011901,17.457766714,1008.44568815,1033.135455722
332,3322.3039555863984,93.28891330657686,9.010953443450894,7462.377022446392,0.8178356094510089,0.6752233259021855,17.31915973387356,20.616041025,39.838220748,5.0781570544,0.18055349654,0.023628018331,17.462132593,1008.4459129160001,1033.1405180779998
333,3332.3108952116586,93.28891330657686,9.010953443450894,7462.377022446392,0.8178356094510089,0.6752233259021855,17.31915973387356,20.617901047,39.836389096,5.0781547282,0.18055809267,0.023628740105,17.465259429,1008.446064926,1033.144174436
334,3342.317834836919,93.28891330657686,9.010953443450894,7300.614243162386,0.8178356094510089,0.6752233259021855,17.31915973387356,20.619167712,39.835138572,5.0781535511,0.18056148473,0.023629256204,17.467492574,1008.446167796,1033.146805514
335,3352.324774462179,93.28891330657686,9.010953443450894,7300.614243162386,0.8178356094510089,0.6752233259021855,17.31915973387356,20.620031227,39.834283805,5.0781530365,0.18056397258,0.023629624265,17.469083437,1008.4462374380003,1033.1486925800002
336,3362.3317140874397,93.28891330657686,9.010953443450894,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,20.620620513,39.833698903,5.0781528881,0.18056578734,0.023629886129,17.470214171,1008.446284598,1033.150042058
337,3372.3386537126994,93.28891330657686,9.010953443450894,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,20.621023051,39.833298244,5.0781529287,0.18056710476,0.023630072038,17.471016205,1008.4463165480001,1033.151004554
338,3382.3455933379596,93.28891330657686,9.010953443450894,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,20.62129828,39.833023523,5.0781530556,0.18056805708,0.023630203765,17.471584024,1008.446338202,1033.151689418
339,3392.35253296322,93.28891330657686,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,20.175991148,40.111072541,5.2685307717,0.18066630498,0.023693718896,17.446341986,1010.55042068,1033.729880432
340,3402.3594725884805,93.28891330657686,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,19.86449376,40.381760625,5.3068988976,0.1807614717,0.023735170675,17.406642284,1010.739600338,1033.80579536
341,3412.3664122137407,93.28891330657686,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,19.653555533,40.579380481,5.3150621695,0.18083732131,0.023755229185,17.363451852,1010.7726183320001,1033.82654234
342,3422.373351839001,93.28891330657686,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,19.511832764,40.714896655,5.3171440723,0.18089234684,0.02376289574,17.32297567,1010.776980632,1033.83031946
343,3432.3802914642606,82.03670305178395,9.442060955524337,7300.614243162386,0.8178356094510089,0.6752233259021855,17.902141398502266,19.419105531,40.800022424,5.3228350478,0.18167849674,0.023832224869,17.372097381,1011.5561386040001,1031.6006935159999
